sample,total_reads,pathogen,n_reads,order,relative_abundance,median_prevalence,lower_ci,upper_ci,median_incidence,lower_ci_incidence,upper_ci_incidence,ra_1_incidence_median,ra_1_incidence_lower_ci,ra_1_incidence_upper_ci,ra_1_prevalence_median,ra_1_prevalence_lower_ci,ra_1_prevalence_upper_ci
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus A40,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus A54,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus A80,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus B103,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus B3,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus C,2,zeroth,1.70E-09,0.008924457862,0.002955008933,0.02217761006,0.009004821008,0.00296376689,0.02268061182,1.89E-09,5.75E-09,7.52E-10,1.91E-09,5.77E-09,7.69E-10
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus C1,2,zeroth,1.70E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus C11,2,zeroth,1.70E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus C19,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus C2,0,zeroth,0,0.001929117964,0.0001121775473,0.009603031078,0.001932846653,0.0001121901326,0.009696143445,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus C20,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus C3,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus C34,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus C36,0,zeroth,0,0.001934935074,0.0001122431619,0.009659003523,0.001938686306,0.0001122557618,0.009753209811,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus C4,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus C44,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus C55,2,zeroth,1.70E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus C56,0,zeroth,0,0.001891504485,0.0001117426589,0.009254772497,0.001895089054,0.0001117551467,0.009341223394,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus C7,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus C8,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Severe acute respiratory syndrome coronavirus 2,82,zeroth,6.99E-08,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,3.10E-07,5.34E-06,6.18E-08,3.62E-07,6.23E-06,7.28E-08
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Influenza B,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Influenza A,21,first,1.79E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,HMPV-1,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,HPIV1,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,HPIV2,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,HPIV4b,0,first,0,0.001904443786,0.0001118943692,0.009371970856,0.002671308658,0.0001566696473,0.01324488992,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,HCoV-229E,4,first,3.41E-09,0.001934935074,0.0001122431619,0.009659003523,0.002261800691,0.0001309650555,0.01137874478,1.51E-08,2.60E-07,3.00E-09,1.76E-08,3.04E-07,3.53E-09
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,HCoV-HKU1,2,first,1.70E-09,0.001884215771,0.0001116562078,0.009189915365,0.002202401533,0.0001302801223,0.01082101211,7.74E-09,1.31E-07,1.58E-09,9.05E-09,1.53E-07,1.85E-09
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,HCoV-NL63,2,first,1.70E-09,0.009212865442,0.003004605205,0.02333696846,0.01084828682,0.003515936741,0.02787702853,1.57E-09,4.85E-09,6.11E-10,1.85E-09,5.67E-09,7.30E-10
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,HCoV-OC43,18,first,1.53E-08,0.012246817,0.004579388487,0.02874023218,0.01446510466,0.005367198388,0.03452245423,1.06E-08,2.86E-08,4.44E-09,1.25E-08,3.35E-08,5.34E-09
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,RSV-A,0,first,0,0.001934935074,0.0001122431619,0.009659003523,0.002714160829,0.0001571580666,0.01365449374,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,RSV-B,1,first,8.52E-10,0.001869861539,0.0001114838271,0.009064567581,0.00262271026,0.00015609476,0.01280647981,3.25E-09,5.46E-08,6.66E-10,4.56E-09,7.65E-08,9.40E-10
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus A,0,first,0,0.006108203405,0.001670418487,0.01662606578,0.006145742852,0.001673213453,0.01690716543,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus B,0,first,0,0.001904443786,0.0001118943692,0.009371970856,0.001908077613,0.000111906891,0.009460635658,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinovirus C,8,first,6.82E-09,0.008924457862,0.002955008933,0.02217761006,0.009004821008,0.00296376689,0.02268061182,7.57E-09,2.30E-08,3.01E-09,7.64E-09,2.31E-08,3.07E-09
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,SARS-CoV-2,82,first,6.99E-08,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,3.10E-07,5.34E-06,6.18E-08,3.62E-07,6.23E-06,7.28E-08
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Influenza,21,second,1.79E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Mononegavirales,1,second,8.52E-10,0.006243150105,0.001687792266,0.01722822615,0.008795320654,0.002366904015,0.02454233756,9.69E-10,3.60E-09,3.47E-10,1.37E-09,5.05E-09,4.95E-10
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Coronaviruses (seasonal),26,second,2.22E-08,0.02015227847,0.008860599479,0.04382953041,0.02399453613,0.01042978016,0.05347838462,9.24E-09,2.12E-08,4.14E-09,1.10E-08,2.50E-08,5.06E-09
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Rhinoviruses,8,second,6.82E-09,0.01838390883,0.008374619585,0.03794445077,0.01872820647,0.008445346146,0.03944101855,3.64E-09,8.07E-09,1.73E-09,3.71E-09,8.14E-09,1.80E-09
MJ-2025-03-01-BOSDITPN_20250205_S16,1173286887,Coronaviruses (SARS-CoV-2),82,second,6.99E-08,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,3.10E-07,5.34E-06,6.18E-08,3.62E-07,6.23E-06,7.28E-08
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Flu B,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,H1N1,19,zeroth,2.53E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,H3N2,9,zeroth,1.20E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,HMPV-1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,HPIV1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,HPIV2,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,HPIV4b,2,zeroth,2.67E-09,0.001904443786,0.0001118943692,0.009371970856,0.002671308658,0.0001566696473,0.01324488992,9.98E-09,1.70E-07,2.01E-09,1.40E-08,2.38E-07,2.84E-09
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Human coronavirus 229E,0,zeroth,0,0.001934935074,0.0001122431619,0.009659003523,0.002261800691,0.0001309650555,0.01137874478,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Human coronavirus HKU1,0,zeroth,0,0.001884215771,0.0001116562078,0.009189915365,0.002202401533,0.0001302801223,0.01082101211,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Human coronavirus NL63,10,zeroth,1.33E-08,0.009212865442,0.003004605205,0.02333696846,0.01084828682,0.003515936741,0.02787702853,1.23E-08,3.79E-08,4.78E-09,1.45E-08,4.44E-08,5.71E-09
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Human coronavirus OC43,14,zeroth,1.87E-08,0.012246817,0.004579388487,0.02874023218,0.01446510466,0.005367198388,0.03452245423,1.29E-08,3.48E-08,5.41E-09,1.52E-08,4.08E-08,6.49E-09
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,RSV-A,3,zeroth,4.00E-09,0.001934935074,0.0001122431619,0.009659003523,0.002714160829,0.0001571580666,0.01365449374,1.47E-08,2.54E-07,2.93E-09,2.07E-08,3.56E-07,4.14E-09
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,RSV-B,0,zeroth,0,0.001869861539,0.0001114838271,0.009064567581,0.00262271026,0.00015609476,0.01280647981,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus A,0,zeroth,0,0.006108203405,0.001670418487,0.01662606578,0.006145742852,0.001673213453,0.01690716543,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus A1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus A12,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus A24,2,zeroth,2.67E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus A40,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus A54,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus A80,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus B103,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus B3,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus C,3,zeroth,4.00E-09,0.008924457862,0.002955008933,0.02217761006,0.009004821008,0.00296376689,0.02268061182,4.44E-09,1.35E-08,1.76E-09,4.48E-09,1.35E-08,1.80E-09
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus C1,1,zeroth,1.33E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus C11,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus C19,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus C2,0,zeroth,0,0.001929117964,0.0001121775473,0.009603031078,0.001932846653,0.0001121901326,0.009696143445,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus C20,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus C3,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus C34,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus C36,0,zeroth,0,0.001934935074,0.0001122431619,0.009659003523,0.001938686306,0.0001122557618,0.009753209811,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus C4,2,zeroth,2.67E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus C44,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus C55,2,zeroth,2.67E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus C56,4,zeroth,5.33E-09,0.001891504485,0.0001117426589,0.009254772497,0.001895089054,0.0001117551467,0.009341223394,2.81E-08,4.77E-07,5.71E-09,2.82E-08,4.77E-07,5.76E-09
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus C7,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus C8,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Severe acute respiratory syndrome coronavirus 2,62,zeroth,8.26E-08,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,3.67E-07,6.31E-06,7.31E-08,4.28E-07,7.37E-06,8.61E-08
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Influenza B,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Influenza A,28,first,3.73E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,HMPV-1,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,HPIV1,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,HPIV2,0,first,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,HPIV4b,2,first,2.67E-09,0.001904443786,0.0001118943692,0.009371970856,0.002671308658,0.0001566696473,0.01324488992,9.98E-09,1.70E-07,2.01E-09,1.40E-08,2.38E-07,2.84E-09
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,HCoV-229E,0,first,0,0.001934935074,0.0001122431619,0.009659003523,0.002261800691,0.0001309650555,0.01137874478,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,HCoV-HKU1,0,first,0,0.001884215771,0.0001116562078,0.009189915365,0.002202401533,0.0001302801223,0.01082101211,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,HCoV-NL63,10,first,1.33E-08,0.009212865442,0.003004605205,0.02333696846,0.01084828682,0.003515936741,0.02787702853,1.23E-08,3.79E-08,4.78E-09,1.45E-08,4.44E-08,5.71E-09
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,HCoV-OC43,14,first,1.87E-08,0.012246817,0.004579388487,0.02874023218,0.01446510466,0.005367198388,0.03452245423,1.29E-08,3.48E-08,5.41E-09,1.52E-08,4.08E-08,6.49E-09
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,RSV-A,3,first,4.00E-09,0.001934935074,0.0001122431619,0.009659003523,0.002714160829,0.0001571580666,0.01365449374,1.47E-08,2.54E-07,2.93E-09,2.07E-08,3.56E-07,4.14E-09
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,RSV-B,0,first,0,0.001869861539,0.0001114838271,0.009064567581,0.00262271026,0.00015609476,0.01280647981,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus A,2,first,2.67E-09,0.006108203405,0.001670418487,0.01662606578,0.006145742852,0.001673213453,0.01690716543,4.34E-09,1.59E-08,1.58E-09,4.36E-09,1.60E-08,1.60E-09
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus B,0,first,0,0.001904443786,0.0001118943692,0.009371970856,0.001908077613,0.000111906891,0.009460635658,0,0,0,0,0,0
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinovirus C,12,first,1.60E-08,0.008924457862,0.002955008933,0.02217761006,0.009004821008,0.00296376689,0.02268061182,1.78E-08,5.40E-08,7.05E-09,1.79E-08,5.41E-08,7.21E-09
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,SARS-CoV-2,62,first,8.26E-08,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,3.67E-07,6.31E-06,7.31E-08,4.28E-07,7.37E-06,8.61E-08
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Influenza,28,second,3.73E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Mononegavirales,5,second,6.67E-09,0.006243150105,0.001687792266,0.01722822615,0.008795320654,0.002366904015,0.02454233756,7.58E-09,2.82E-08,2.72E-09,1.07E-08,3.95E-08,3.87E-09
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Coronaviruses (seasonal),24,second,3.20E-08,0.02015227847,0.008860599479,0.04382953041,0.02399453613,0.01042978016,0.05347838462,1.33E-08,3.07E-08,5.98E-09,1.59E-08,3.61E-08,7.30E-09
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Rhinoviruses,14,second,1.87E-08,0.01838390883,0.008374619585,0.03794445077,0.01872820647,0.008445346146,0.03944101855,9.96E-09,2.21E-08,4.73E-09,1.02E-08,2.23E-08,4.92E-09
MJ-2025-03-01-BOSDITPS_20250205_S18,750183501,Coronaviruses (SARS-CoV-2),62,second,8.26E-08,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,3.67E-07,6.31E-06,7.31E-08,4.28E-07,7.37E-06,8.61E-08
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Flu B,1,zeroth,9.28E-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,H1N1,14,zeroth,1.30E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,H3N2,19,zeroth,1.76E-08,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,HMPV-1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,HPIV1,2,zeroth,1.86E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,HPIV2,2,zeroth,1.86E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,HPIV4b,0,zeroth,0,0.001904443786,0.0001118943692,0.009371970856,0.002671308658,0.0001566696473,0.01324488992,0,0,0,0,0,0
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Human coronavirus 229E,0,zeroth,0,0.001934935074,0.0001122431619,0.009659003523,0.002261800691,0.0001309650555,0.01137874478,0,0,0,0,0,0
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Human coronavirus HKU1,0,zeroth,0,0.001884215771,0.0001116562078,0.009189915365,0.002202401533,0.0001302801223,0.01082101211,0,0,0,0,0,0
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Human coronavirus NL63,2,zeroth,1.86E-09,0.009212865442,0.003004605205,0.02333696846,0.01084828682,0.003515936741,0.02787702853,1.71E-09,5.28E-09,6.66E-10,2.02E-09,6.18E-09,7.96E-10
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Human coronavirus OC43,20,zeroth,1.86E-08,0.012246817,0.004579388487,0.02874023218,0.01446510466,0.005367198388,0.03452245423,1.28E-08,3.46E-08,5.38E-09,1.52E-08,4.05E-08,6.46E-09
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,RSV-A,6,zeroth,5.57E-09,0.001934935074,0.0001122431619,0.009659003523,0.002714160829,0.0001571580666,0.01365449374,2.05E-08,3.54E-07,4.08E-09,2.88E-08,4.96E-07,5.77E-09
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,RSV-B,0,zeroth,0,0.001869861539,0.0001114838271,0.009064567581,0.00262271026,0.00015609476,0.01280647981,0,0,0,0,0,0
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus A,0,zeroth,0,0.006108203405,0.001670418487,0.01662606578,0.006145742852,0.001673213453,0.01690716543,0,0,0,0,0,0
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus A1,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus A12,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus A24,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus A40,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus A54,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus A80,1,zeroth,9.28E-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus B103,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus B3,2,zeroth,1.86E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus C,16,zeroth,1.49E-08,0.008924457862,0.002955008933,0.02217761006,0.009004821008,0.00296376689,0.02268061182,1.65E-08,5.01E-08,6.55E-09,1.66E-08,5.03E-08,6.70E-09
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus C1,5,zeroth,4.64E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus C11,2,zeroth,1.86E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus C19,2,zeroth,1.86E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus C2,0,zeroth,0,0.001929117964,0.0001121775473,0.009603031078,0.001932846653,0.0001121901326,0.009696143445,0,0,0,0,0,0
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus C20,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus C3,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus C34,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus C36,2,zeroth,1.86E-09,0.001934935074,0.0001122431619,0.009659003523,0.001938686306,0.0001122557618,0.009753209811,9.58E-09,1.65E-07,1.90E-09,9.60E-09,1.65E-07,1.92E-09
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus C4,1,zeroth,9.28E-10,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus C44,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus C55,0,zeroth,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus C56,0,zeroth,0,0.001891504485,0.0001117426589,0.009254772497,0.001895089054,0.0001117551467,0.009341223394,0,0,0,0,0,0
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus C7,3,zeroth,2.79E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Rhinovirus C8,2,zeroth,1.86E-09,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,
MJ-2025-02-12-BOSDITPN_20250122_S5,1077167119,Severe acute respiratory syndrome coronavirus 2,330,zeroth,3.06E-07,0.001929117964,0.0001121775473,0.009603031078,0.002254987762,0.000130888488,0.01131216735,1.36E-06,2.34E-05,2.71E-07,1.59E-06,2.73E-05,3.19E-07
